time,voltage,motor_pos,pend_pos,motor_spd,pend_spd,current
1.0999501682817936e-06,0.0,0.0,3.141592653589793,0.046291880284468144,-0.07941882388247544,-0.0005036630036630036
0.003431799996178597,0.0,0.0,3.141592653589793,0.04594563303551246,-0.07941882388247544,-0.00020146520146520147
0.014083599962759763,0.0,0.0030679615757712823,3.141592653589793,0.04412734424069189,-0.07941882388247544,-0.00010073260073260073
0.034302799962460995,0.0,0.0030679615757712823,3.138524692014022,0.04116662089040418,-0.07941882388247544,-0.0010073260073260072
0.0410845999722369,0.0,0.0030679615757712823,3.138524692014022,0.04022201144724206,-0.07941882388247544,-0.0007051282051282051
0.05060139996930957,0.0,0.0030679615757712823,3.138524692014022,0.038945243312621065,-0.07941882388247544,-0.0012087912087912086
0.057691399997565895,0.0,0.0030679615757712823,3.1354567304382504,0.03809974806749201,-0.11607857507241633,-0.0016117216117216117
0.0727630999754183,0.0,0.0030679615757712823,3.132388768862479,0.03640411177270392,-0.11607857507241633,-0.0012087912087912086
0.08935379999456927,0.0,0.0030679615757712823,3.129320807286708,0.03475415417778979,-0.11607857507241633,-0.0008058608058608059
0.10528550000162795,0.0,0.0030679615757712823,3.126252845710937,0.03324764541895884,-0.11607857507241633,-0.0006043956043956043
0.12128179997671396,0.0,0.0030679615757712823,3.126252845710937,0.03186667369546667,-0.11607857507241633,0.00030219780219780214
0.13785790000110865,0.0,0.006135923151542565,3.126252845710937,0.03051952600792034,-0.11607857507241633,-0.0009065934065934064
0.1509072999469936,0.0,0.006135923151542565,3.1231848841351653,0.029563596161691266,-0.12714179677498355,-0.001108058608058608
0.16749339998932555,0.0,0.006135923151542565,3.120116922559394,0.02840050300329805,-0.12714179677498355,-0.0018131868131868129
0.17454199999338016,0.0,0.006135923151542565,3.120116922559394,0.02794763895067895,-0.12714179677498355,-0.0016117216117216117
0.19003619998693466,0.0,0.0030679615757712823,3.113980999407852,-0.02702429134369536,-0.12714179677498355,-0.0017124542124542124
0.20522649999475107,0.0,0.0030679615757712823,3.113980999407852,-0.02616042271700603,-0.12714179677498355,-0.0020146520146520144
0.22114159999182448,0.0,0.0030679615757712823,3.11091303783208,-0.025297306390574842,-0.21284026249387783,-0.0005036630036630036
0.23806569998851046,0.0,0.0030679615757712823,3.113980999407852,-0.0244411862709497,0.21284026249387783,-0.0006043956043956043
0.2533638999448158,0.0,0.0030679615757712823,3.113980999407852,-0.023732303604394187,0.21284026249387783,-0.0008058608058608059
0.26949879998574033,0.0,0.006135923151542565,3.117048960983623,0.022976588433323706,0.1907264174588925,-0.0005036630036630036
0.28496709995670244,0.0,0.006135923151542565,3.117048960983623,0.02234881204994314,0.15466331059327737,0.00030219780219780214
0.30099919997155666,0.0,0.006135923151542565,3.120116922559394,0.021716011001038062,0.15177214068350095,-0.0006043956043956043
0.30795489996671677,0.0,0.009203884727313847,3.1231848841351653,0.02164478226624927,0.15177214068350095,-0.0007051282051282051
0.32338729995535687,0.0,0.009203884727313847,3.1231848841351653,0.02164478226624927,0.15177214068350095,-0.0008058608058608059
0.33961689996067435,0.0,0.006135923151542565,3.1231848841351653,-0.02164478226624927,0.15177214068350095,-0.0017124542124542124
0.3552345999632962,0.0,0.006135923151542565,3.126252845710937,-0.02164478226624927,0.15177214068350095,-0.0007051282051282051
0.3711524999816902,0.0,0.006135923151542565,3.129320807286708,-0.02164478226624927,0.14483292132527203,-0.00030219780219780214
0.387171899958048,0.0,0.009203884727313847,3.132388768862479,0.16892155953675575,0.13274203535741427,-0.00020146520146520147
0.4029475999996066,0.0,0.01227184630308513,3.138524692014022,0.16892155953675575,0.13274203535741427,-0.0010073260073260072
0.41822359996149316,0.0,0.01227184630308513,3.138524692014022,0.16892155953675575,0.13274203535741427,-0.0012087912087912086
0.4346085999859497,0.0,0.009203884727313847,3.138524692014022,-0.16892155953675575,0.13274203535741427,-0.003021978021978021
0.44126199994934723,0.0,0.006135923151542565,3.1354567304382504,-0.16892155953675575,-0.1976023396829504,-0.002518315018315018
0.45676149998325855,0.0,0.0030679615757712823,3.132388768862479,-0.1505989001686061,-0.1976023396829504,-0.002619047619047619
0.4723185999901034,0.0,0.0,3.132388768862479,-0.1298542040369673,-0.1976023396829504,-0.0016117216117216117
0.4883333999896422,0.0,0.0,3.132388768862479,-0.1298542040369673,-0.1976023396829504,-0.00040293040293040293
0.5047637999523431,0.0,0.0030679615757712823,3.1354567304382504,0.1298542040369673,0.18968974468002772,-0.00040293040293040293
0.5214050999493338,0.0,0.0030679615757712823,3.1354567304382504,0.1298542040369673,0.15208293108072762,-0.0009065934065934064
0.5377654999610968,0.0,0.0030679615757712823,3.1354567304382504,0.1298542040369673,0.12561750569989438,-0.0017124542124542124
0.5538471999461763,0.0,0.0030679615757712823,3.1354567304382504,0.1298542040369673,0.10794206400223738,-0.0010073260073260072
0.5692603999632411,0.0,0.0030679615757712823,3.1354567304382504,0.12397614940988468,0.09535791869701891,-0.0013095238095238095
0.5853454999742098,0.0,0.0030679615757712823,3.1354567304382504,0.10672762589856365,0.08481488113094474,-0.00010073260073260073
0.6016699999454431,0.0,0.006135923151542565,3.138524692014022,0.09297918646424472,0.07596287865333208,-0.00010073260073260073
0.6180099999764934,0.0,0.009203884727313847,3.141592653589793,0.09162286989974394,0.06911826021147756,0.0005036630036630036
0.6342793999938294,0.0,0.009203884727313847,3.141592653589793,0.09162286989974394,0.06340301447816754,-0.0012087912087912086
0.6412809999892488,0.0,0.009203884727313847,3.138524692014022,0.09162286989974394,-0.061190545329456864,-0.0010073260073260072
0.6565479999990202,0.0,0.009203884727313847,3.1354567304382504,0.09162286989974394,-0.05832556111668502,-0.0013095238095238095
0.672152399958577,0.0,0.009203884727313847,3.132388768862479,0.09162286989974394,-0.05832556111668502,-0.0009065934065934064
0.6845560999936424,0.0,0.009203884727313847,3.132388768862479,0.09162286989974394,-0.05832556111668502,-0.0008058608058608059
0.7009219999890774,0.0,0.009203884727313847,3.132388768862479,0.09162286989974394,-0.05832556111668502,0.0
0.7080846999888308,0.0,0.01227184630308513,3.132388768862479,0.09162286989974394,-0.05832556111668502,-0.0009065934065934064
0.7242258999613114,0.0,0.01227184630308513,3.129320807286708,0.09162286989974394,-0.05832556111668502,-0.0012087912087912086
0.7394802999915555,0.0,0.01227184630308513,3.126252845710937,0.0908702557837586,-0.05832556111668502,-0.001108058608058608
0.7568468999816105,0.0,0.009203884727313847,3.1231848841351653,-0.08018889927128259,-0.13034531115321843,-0.0016117216117216117
0.7714894999517128,0.0,0.009203884727313847,3.120116922559394,-0.07302667256304217,-0.13034531115321843,-0.0012087912087912086
0.7844514999887906,0.0,0.009203884727313847,3.117048960983623,-0.06816273385541516,-0.13034531115321843,-0.0010073260073260072
0.7914332999498583,0.0,0.009203884727313847,3.117048960983623,-0.06560882442122884,-0.13034531115321843,-0.0014102564102564101
0.8067292999476194,0.0,0.009203884727313847,3.117048960983623,-0.06043978292329031,-0.13034531115321843,-0.0009065934065934064
0.8222648999653757,0.0,0.009203884727313847,3.113980999407852,-0.05628128393937502,-0.13034531115321843,-0.0013095238095238095
0.8380297999829054,0.0,0.009203884727313847,3.113980999407852,-0.05243305701813413,-0.13034531115321843,-0.0018131868131868129
0.8537825999665074,0.0,0.006135923151542565,3.113980999407852,-0.04907849109911983,-0.11298737802073992,-0.0010073260073260072
0.8694490999914706,0.0,0.006135923151542565,3.113980999407852,-0.04630069068651221,-0.09927557104832105,-0.0009065934065934064
0.8843694999814034,0.0,0.009203884727313847,3.113980999407852,0.04587829530961177,-0.08853430000821867,-0.0009065934065934064
0.8915175999864005,0.0,0.009203884727313847,3.117048960983623,0.04587829530961177,0.08370109361558045,-0.00030219780219780214
0.9071247999672778,0.0,0.009203884727313847,3.117048960983623,0.04587829530961177,0.07593223586482532,-0.0012087912087912086
0.922625299950596,0.0,0.006135923151542565,3.117048960983623,-0.04587829530961177,0.06909335448909992,-0.002115384615384615
0.938719299971126,0.0,0.0030679615757712823,3.117048960983623,-0.04587829530961177,0.06338234763485874,-0.002417582417582417
0.9548573999782093,0.0,0.0030679615757712823,3.120116922559394,-0.04587829530961177,0.05976731658661635,-0.0007051282051282051
0.9705322999507189,0.0,0.006135923151542565,3.1231848841351653,0.04587829530961177,0.05976731658661635,-0.00040293040293040293
0.9862092999974266,0.0,0.006135923151542565,3.129320807286708,0.04587829530961177,0.05976731658661635,0.00010073260073260073
1.0017238999716938,2.0,0.009203884727313847,3.1354567304382504,0.099420419912477,0.31106969351237246,-0.0012087912087912086
1.008345099980943,2.0,0.006135923151542565,3.1354567304382504,-0.099420419912477,0.31106969351237246,0.28759157509157507
1.0242176999454387,2.0,-0.009203884727313847,3.120116922559394,-0.5784752518939636,-0.40074424505386913,0.27872710622710617
1.0402230999898165,2.0,-0.04601942363656923,3.08636934522591,-2.4048101318171415,-2.7828981131464854,0.27187728937728933
1.051609499962069,2.0,-0.0859029241215959,3.0495538063166547,-3.487599749837662,-3.155223217891058,0.26724358974358975
1.0583431999548338,2.0,-0.10737865515199488,3.0280780752862557,-3.692986762444243,-3.7329440878684994,0.2650274725274725
1.0745044999639504,2.0,-0.17794177139473438,2.9636508821950587,-4.5732641861562,-4.1436386624309325,0.26119963369963367
1.0905168000026606,2.0,-0.260776733940559,2.890019804376548,-5.192905870244621,-4.4560979898636415,0.2792307692307692
1.1058479999774136,2.0,-0.3436116964863836,2.82252464970958,-5.558111177090786,-4.464631686021688,0.254551282051282
1.1217938999761827,2.0,-0.4325825821837508,2.7550294950426117,-5.754301099460256,-4.197137222575372,0.25495421245421246
1.1381154999835417,2.0,-0.5276893910326605,2.6906023019514147,-5.88444486208907,-3.7712949981523773,0.2746978021978021
1.1543183999601752,2.0,-0.6227961998815703,2.6384469551633027,-5.966217411828289,-3.3081839768394654,0.25283882783882783
1.1683291999506764,2.0,-0.705631162427395,2.598563454678276,-6.02069376258635,-2.819466703114471,0.253543956043956
1.1846916999784298,2.0,-0.8099418560036186,2.5617479157690206,-6.133580464559524,-1.9180087650695556,0.2739926739926739
